67627at147545	tig00000001	3861916	3873004
67627at147545	tig00000004	2683325	2694068
67627at147545	tig00000002	1160304	1171260
56718at147545	tig00000004	1678463	1689866
78260at147545	tig00000004	3179826	3190773
2379at147545	tig00000002	406788	422605
101957at147545	tig00000003	2545033	2555863
33447at147545	tig00000004	1684022	1695789
32954at147545	tig00000002	2418275	2431069
61510at147545	tig00000009	1160259	1171477
57227at147545	tig00000003	2761696	2773086
21438at147545	tig00000002	4162109	4174131
75670at147545	tig00000007	861892	873646
122273at147545	tig00000009	970226	980911
58036at147545	tig00000009	1613452	1624712
58036at147545	tig00000003	2565480	2576379
24003at147545	tig00000005	2084078	2096487
45322at147545	tig00000003	1961685	1973093
89834at147545	tig00000003	1863796	1874302
108018at147545	tig00000005	3060156	3070455
42918at147545	tig00000003	909356	921141
34687at147545	tig00000007	1208552	1220568
60657at147545	tig00000001	667485	679146
7192at147545	tig00000005	913709	926891
92856at147545	tig00000003	2574269	2585097
42297at147545	tig00000003	509221	520632
60609at147545	tig00000002	2296148	2307623
12783at147545	tig00000004	2222072	2237853
12783at147545	tig00000002	1336201	1348342
106063at147545	tig00000007	878656	889228
56463at147545	tig00000001	3279192	3290930
100855at147545	tig00000004	3306673	3317444
19883at147545	tig00000002	1863138	1875073
19883at147545	tig00000004	2897819	2909720
93975at147545	tig00000001	1770441	1781505
24656at147545	tig00000001	2762028	2773872
24656at147545	tig00000002	3554496	3566424
24656at147545	tig00000008	1346908	1358590
67933at147545	tig00000010	690022	701508
9095at147545	tig00000001	1443402	1456395
49054at147545	tig00000002	1324097	1336151
68115at147545	tig00000002	4519419	4531606
51679at147545	tig00000001	941956	953560
37939at147545	tig00000005	312692	324405
4124at147545	tig00000005	1662642	1676151
108575at147545	tig00000005	1624057	1634557
52700at147545	tig00000010	923784	934827
52700at147545	tig00000005	3084373	3095266
52977at147545	tig00000002	623467	635106
52977at147545	tig00000005	1917153	1928504
52977at147545	tig00000010	257142	285108
5028at147545	tig00000004	562384	575503
12074at147545	tig00000001	1948266	2009644
84164at147545	tig00000001	1930158	1941087
84164at147545	tig00000002	4623974	4634675
4334at147545	tig00000001	1213458	1226722
4334at147545	tig00000009	377033	389453
45058at147545	tig00000002	959356	971426
107672at147545	tig00000002	603157	613432
65887at147545	tig00000002	4619328	4630666
106644at147545	tig00000009	650442	660750
48904at147545	tig00000007	1799945	1812536
1622at147545	tig00000004	2538277	2553318
64300at147545	tig00000007	1519444	1530542
63327at147545	tig00000003	763534	774589
69083at147545	tig00000001	1406061	1417026
65484at147545	tig00000005	1481454	1492515
105434at147545	tig00000005	404459	415065
41450at147545	tig00000009	927003	938478
41450at147545	tig00000002	4796543	4807711
41450at147545	tig00000005	848112	859239
