SOG_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SOG004995.OG0004526,1493.9911626110468,2.122404356964867,0.06027471209143895,35.21218572964897,1.3015551421433425e-271,1.3735311415038693e-267
SOG002031.OG0001590,14817.996412830385,2.6167088438515855,0.07684697370111596,34.05090295460244,3.935780024336555e-254,2.0767143298411834e-250
SOG002328.OG0001883,3400.2029597352875,0.7895823448100759,0.02388290304987725,33.06056818809279,1.096592128119871e-239,3.8574455760163325e-236
SOG005295.OG0004824,1360.131564764018,-5.225120733115989,0.16084165652746063,-32.48611613387543,1.6748712124555448e-231,4.418728976260841e-228
SOG003226.OG0002768,161.36346656657688,-1.7007613089216587,0.05417103677007707,-31.396137314859793,2.28455849780239e-216,4.821789165461724e-213
SOG000078.OG0000020,20204.880627741622,2.2644482682064804,0.07347527242390302,30.81918846305371,1.4499537507220313e-208,2.550226988561599e-205
SOG002726.OG0002274,7449.997369344955,1.2342856107753373,0.043543445114259026,28.34607155075908,9.357281116596833e-177,1.4106769660492341e-173
SOG002559.OG0002108,438.1510298398013,1.0955288528557845,0.03927689781711532,27.89244858280015,3.2945787808021613e-171,4.345961234225651e-168
SOG005349.OG0004878,693.23474507096455,-1.122465557170545,0.04052208464548967,-27.7000940842633,6.963960536112021e-169,8.165630615287796e-166
SOG002685.OG0002233,2899.7277111101857,1.5800081812132425,0.058057728145941456,27.214433490086428,4.383250419083642e-163,4.6256441672589673e-160
SOG000462.OG0000202,3394.8412509369846,4.836636207380842,0.17908132151502493,27.00804397947805,1.1889882351162813e-160,1.1406720768347378e-157
SOG008222.OG0007749,560.2622119745183,-0.8474737016030143,0.03171274493137271,-26.72344205577195,2.5141983893946167e-157,2.211027966940116e-154
SOG005833.OG0005362,189.722628594508,-1.0385204404277562,0.039808205958728804,-26.08809956179495,4.975669882826398e-150,4.039095713343613e-147
SOG004943.OG0004474,604.3750849214665,-0.9956640514537524,0.03837568317347735,-25.945181143820975,2.060861609656966e-148,1.553448040479283e-145
SOG004558.OG0004092,280.76172461809375,-1.0675091705162194,0.04149855192870263,-25.724010137757908,6.298761980960824e-146,4.431389012338638e-143
SOG000422.OG0000182,397.09879668045755,-1.0279658393793816,0.04048836775446383,-25.38916475006698,3.322045294312515e-142,2.1910964994299982e-139
SOG003432.OG0002971,6921.6864811036285,0.8262049218088058,0.032585899037254215,25.3546762930873,7.98028528278321e-142,4.953879446424189e-139
SOG006172.OG0005701,8731.651013517887,2.469387315453518,0.09901693365504906,24.939040468131076,2.8079670921364656e-137,1.6462487068508958e-134
SOG002962.OG0002507,8233.398610508331,2.6508252508187984,0.10692118480839369,24.79232956096741,1.0846300989236374e-135,6.024263912600603e-133
SOG003182.OG0002724,4024.509912418554,0.7520901824032467,0.030338812730997245,24.789703838174066,1.1577042117133573e-135,6.10862627310553e-133
SOG003024.OG0002569,1304.9080552854364,-1.4412249310107854,0.05877708269075697,-24.520184824304426,8.999248616132116e-133,4.5223366974305816e-130
SOG009153.OG0008677,782.5138859066494,-1.2923580589292765,0.05384914180125314,-23.99960362783723,2.807409858529813e-127,1.3466634653211418e-124
SOG002129.OG0001687,2251.0901123152616,2.841757072968178,0.11881881537849165,23.916726184450642,2.0517969555680613e-126,9.414179683525979e-124
SOG003971.OG0003507,1143.9522988440742,1.0679305911213601,0.044888337605938494,23.790825146977117,4.1562184684595266e-125,1.8275238957355575e-122
SOG007814.OG0007341,818.8707323264679,2.256445599575725,0.09550328595806412,23.626889660807475,2.040201716890771e-123,8.612099487339323e-121
SOG004891.OG0004423,327.98981046906636,-1.3932481989162828,0.05961057646756787,-23.372500007180818,8.139625794935966e-121,3.3037488851522784e-118
SOG006971.OG0006499,1270.3364505815166,3.005861780158696,0.1287173687737103,23.3524178500192,1.3023680135240196e-120,5.090329498784807e-118
SOG001824.OG0001386,2301.05864616926,-2.067793758666131,0.09100290644303277,-22.72228261149611,2.6981654904813958e-114,1.0169193007517918e-111
SOG000387.OG0000165,556.349107854055,-1.2914336474305272,0.05689286883833198,-22.699394033025357,4.542124503420562e-114,1.6528634442964548e-111
SOG005695.OG0005224,304.8569972202079,-0.9641220441440745,0.04254173689819618,-22.66296852080232,1.039337201512904e-113,3.656041829188558e-111
