67627at147545	bctg00000001	705095	716184
67627at147545	bctg00000003	2682570	2693312
67627at147545	bctg00000000	1171611	1182566
56718at147545	bctg00000003	1670908	1682311
78260at147545	bctg00000003	3180597	3191721
2379at147545	bctg00000000	416521	432338
101957at147545	bctg00000005	2520657	2531487
33447at147545	bctg00000003	1676468	1688235
32954at147545	bctg00000000	2399873	2412666
61510at147545	bctg00000007	1161247	1172464
33798at147545	bctg00000000	3500774	3511995
57227at147545	bctg00000005	2737278	2748668
21438at147545	bctg00000000	4066077	4078099
75670at147545	bctg00000004	1930806	1942560
122273at147545	bctg00000007	975264	985949
58036at147545	bctg00000007	1614274	1625534
58036at147545	bctg00000005	2541099	2551998
24003at147545	bctg00000002	1669306	1681682
45322at147545	bctg00000005	1937700	1949108
89834at147545	bctg00000005	1840520	1851026
108018at147545	bctg00000002	611535	621837
42918at147545	bctg00000005	899652	910774
34687at147545	bctg00000004	1577459	1589475
60657at147545	bctg00000001	3895601	3907262
7192at147545	bctg00000002	2839108	2852288
92856at147545	bctg00000005	2549886	2560714
42297at147545	bctg00000005	509549	520960
60609at147545	bctg00000000	2277747	2289222
12783at147545	bctg00000003	2220756	2235357
12783at147545	bctg00000000	1347527	1359668
106063at147545	bctg00000004	1915227	1925799
56463at147545	bctg00000001	1293271	1305009
100855at147545	bctg00000003	3309549	3320320
19883at147545	bctg00000000	1879979	1891914
19883at147545	bctg00000003	2896828	2908729
93975at147545	bctg00000001	2787783	2798971
24656at147545	bctg00000001	1812157	1824186
24656at147545	bctg00000000	3540601	3552529
24656at147545	bctg00000006	953363	965045
67933at147545	bctg00000004	3315935	3327421
9095at147545	bctg00000001	3118405	3131398
49054at147545	bctg00000000	1335398	1347452
68115at147545	bctg00000000	4423153	4435336
51679at147545	bctg00000001	3623252	3634856
37939at147545	bctg00000002	3438514	3450224
4124at147545	bctg00000002	2087635	2101144
108575at147545	bctg00000002	2129225	2139725
52700at147545	bctg00000004	3082565	3093608
52700at147545	bctg00000002	586731	597624
52977at147545	bctg00000000	635097	646715
52977at147545	bctg00000002	1835358	1846709
52977at147545	bctg00000007	1528701	1540176
5028at147545	bctg00000003	563656	576775
12074at147545	bctg00000001	2566353	2621210
84164at147545	bctg00000001	2628384	2639313
84164at147545	bctg00000000	4529746	4540447
4334at147545	bctg00000001	3347967	3361231
4334at147545	bctg00000007	371233	383652
45058at147545	bctg00000000	970873	982943
107672at147545	bctg00000000	614769	625044
65887at147545	bctg00000000	4525113	4536451
106644at147545	bctg00000007	651927	662235
48904at147545	bctg00000004	987476	1000067
1622at147545	bctg00000003	2535684	2550725
64300at147545	bctg00000004	1269450	1280548
63327at147545	bctg00000005	754035	765090
69083at147545	bctg00000001	3157752	3168717
65484at147545	bctg00000002	2268235	2279296
105434at147545	bctg00000002	3347875	3358481
41450at147545	bctg00000007	932052	943527
41450at147545	bctg00000000	4701863	4713031
41450at147545	bctg00000002	2906748	2917875
69541at147545	bctg00000001	2556267	2567917
93688at147545	bctg00000000	1425575	1436156
48403at147545	bctg00000004	2402332	2413904
10508at147545	bctg00000000	2432720	2445926
34263at147545	bctg00000003	2158350	2170087
46213at147545	bctg00000001	3001529	3012846
46213at147545	bctg00000002	3155252	3166419
114019at147545	bctg00000000	2155953	2166348
18140at147545	bctg00000001	1661601	1673211
88382at147545	bctg00000002	2284453	2294907
88382at147545	bctg00000009	127700	138221
88382at147545	bctg00000003	3611073	3621483
92132at147545	bctg00000000	1832823	1843857
14414at147545	bctg00000005	2512193	2524094
64378at147545	bctg00000003	1988546	1999946
70628at147545	bctg00000003	1667788	1679126
70628at147545	bctg00000007	1315195	1326062
96092at147545	bctg00000003	620824	631547
58235at147545	bctg00000001	3046225	3057678
95594at147545	bctg00000002	2775768	2786731
21626at147545	bctg00000003	3157187	3169010
11268at147545	bctg00000001	924253	937421
3705at147545	bctg00000000	1077524	1092932
8013at147545	bctg00000001	3593231	3605886
96558at147545	bctg00000000	3791713	3804216
68285at147545	bctg00000004	1005863	1016928
101352at147545	bctg00000002	2745834	2756568
98760at147545	bctg00000004	3115754	3126452
31153at147545	bctg00000000	3873402	3885683
39508at147545	bctg00000005	2411119	2422626
7664at147545	bctg00000006	703923	716948
7387at147545	bctg00000003	741324	793648
7546at147545	bctg00000001	2411793	2425849
26942at147545	bctg00000000	525548	537577
56930at147545	bctg00000004	3182352	3193604
34502at147545	bctg00000000	256674	268749
24930at147545	bctg00000000	644085	655927
24930at147545	bctg00000007	932205	943581
24437at147545	bctg00000005	820805	832656
71497at147545	bctg00000000	1114282	1125336
71497at147545	bctg00000003	1247187	1257930
71497at147545	bctg00000008	90146	100937
20599at147545	bctg00000007	1347479	1360025
73751at147545	bctg00000005	2723085	2734232
73751at147545	bctg00000007	1256238	1267221
25656at147545	bctg00000002	2792980	2805269
68616at147545	bctg00000000	1754919	1765945
11334at147545	bctg00000001	3842077	3890559
46736at147545	bctg00000007	1287714	1299405
28389at147545	bctg00000001	4011594	4023455
13135at147545	bctg00000002	2686255	2697513
77671at147545	bctg00000005	2178217	2189053
83944at147545	bctg00000004	720656	731735
72549at147545	bctg00000000	1994715	2007303
28487at147545	bctg00000001	2333351	2344325
84104at147545	bctg00000002	2399614	2410297
84104at147545	bctg00000004	2319119	2329757
85085at147545	bctg00000001	3067717	3078478
84005at147545	bctg00000002	1326022	1336993
33579at147545	bctg00000000	2068812	2080494
18541at147545	bctg00000004	1252041	1264447
10613at147545	bctg00000000	3574033	3587897
62642at147545	bctg00000004	3180274	3191468
109732at147545	bctg00000004	2941905	2952453
110159at147545	bctg00000004	1067967	1078621
73443at147545	bctg00000002	2950302	2961425
46158at147545	bctg00000004	2635770	2647857
118715at147545	bctg00000002	2288946	2299230
1713at147545	bctg00000001	2355484	2369602
76492at147545	bctg00000006	803537	814594
25700at147545	bctg00000004	2353045	2364623
8881at147545	bctg00000004	2999321	3012785
15493at147545	bctg00000001	3171370	3183652
66572at147545	bctg00000001	3793885	3804916
63017at147545	bctg00000002	2753854	2765303
104427at147545	bctg00000006	1139699	1150319
29726at147545	bctg00000003	1427701	1439499
32414at147545	bctg00000002	2110409	2122483
22548at147545	bctg00000004	1383552	1395237
65004at147545	bctg00000005	1818773	1829888
65960at147545	bctg00000002	2613683	2624680
77105at147545	bctg00000005	1134081	1145064
61616at147545	bctg00000007	979952	991140
37635at147545	bctg00000003	2639161	2650663
65362at147545	bctg00000002	1988425	2000451
26838at147545	bctg00000000	4470517	4482393
40565at147545	bctg00000003	2486648	2498234
33902at147545	bctg00000005	1532949	1544809
14138at147545	bctg00000000	494408	506531
25339at147545	bctg00000005	1496744	1508757
23473at147545	bctg00000000	2071785	2083972
23473at147545	bctg00000001	1544550	1555827
29210at147545	bctg00000002	593472	605098
119856at147545	bctg00000002	2699412	2709597
91965at147545	bctg00000000	2304505	2315366
83670at147545	bctg00000004	2722361	2733223
120924at147545	bctg00000000	3399445	3409825
16588at147545	bctg00000001	2138909	2150610
114715at147545	bctg00000005	744217	754729
57296at147545	bctg00000005	1744035	1755193
96149at147545	bctg00000005	1729619	1740272
89366at147545	bctg00000005	1715528	1726385
37162at147545	bctg00000001	4112775	4124675
106841at147545	bctg00000003	2800896	2811314
47491at147545	bctg00000001	1514353	1525747
47491at147545	bctg00000005	1901456	1912586
65675at147545	bctg00000004	2509449	2520135
95380at147545	bctg00000002	1635266	1646134
30451at147545	bctg00000001	2433151	2445588
107615at147545	bctg00000000	2310295	2321309
100064at147545	bctg00000004	2135908	2146294
64273at147545	bctg00000002	1625415	1637073
64273at147545	bctg00000003	1000851	1012338
64273at147545	bctg00000000	785321	796628
96837at147545	bctg00000007	363219	374178
107739at147545	bctg00000006	942876	953253
122448at147545	bctg00000004	2198607	2208930
41342at147545	bctg00000005	1897042	1908826
41342at147545	bctg00000003	2774749	2786131
54720at147545	bctg00000003	874286	885811
54720at147545	bctg00000002	2683212	2694271
29745at147545	bctg00000005	601266	613282
8037at147545	bctg00000003	1448439	1461312
65866at147545	bctg00000004	2484514	2495542
104149at147545	bctg00000002	1153379	1164091
104149at147545	bctg00000001	212269	222682
104149at147545	bctg00000003	314038	324451
75022at147545	bctg00000001	2243078	2254266
34068at147545	bctg00000001	365181	376752
7572at147545	bctg00000004	3086453	3099697
39683at147545	bctg00000003	3130671	3142362
39683at147545	bctg00000004	3637868	3664311
39683at147545	bctg00000000	1810859	1863407
85261at147545	bctg00000000	2535221	2546006
19259at147545	bctg00000001	2634206	2647109
24279at147545	bctg00000004	1449114	1461514
84525at147545	bctg00000005	2683607	2694623
29445at147545	bctg00000000	3163053	3176902
108372at147545	bctg00000001	2026283	2036939
20455at147545	bctg00000003	1547805	1559950
31650at147545	bctg00000007	1040151	1051245
62470at147545	bctg00000003	611693	622355
12533at147545	bctg00000005	1083949	1096658
12199at147545	bctg00000000	1060444	1073122
89295at147545	bctg00000003	2967639	2978254
45724at147545	bctg00000000	2170234	2181455
103613at147545	bctg00000005	873186	883753
103613at147545	bctg00000001	2780889	2791655
103613at147545	bctg00000000	1970174	1980832
20472at147545	bctg00000004	2376375	2389171
44137at147545	bctg00000000	2307855	2319567
41190at147545	bctg00000004	2146915	2158786
44815at147545	bctg00000004	2955843	2967340
44815at147545	bctg00000002	2683224	2694292
44815at147545	bctg00000001	3247604	3258461
25881at147545	bctg00000002	1589047	1600530
25881at147545	bctg00000001	747639	758785
29060at147545	bctg00000000	1830640	1842574
36642at147545	bctg00000006	683688	695194
17343at147545	bctg00000000	3392623	3405355
98638at147545	bctg00000007	918139	928780
91312at147545	bctg00000002	3480581	3491252
43330at147545	bctg00000001	4275877	4287225
110307at147545	bctg00000000	1728142	1738740
105240at147545	bctg00000001	2577420	2588145
30915at147545	bctg00000001	2852512	2864331
