67627at147545	bctg00000000	716538	727679
67627at147545	bctg00000002	1072036	1082779
67627at147545	bctg00000005	1153076	1164076
33798at147545	bctg00000006	837371	849304
42918at147545	bctg00000001	2947682	2959679
37939at147545	bctg00000003	234574	246958
118659at147545	bctg00000004	728691	739175
92132at147545	bctg00000005	1804576	1816016
96092at147545	bctg00000002	3188220	3199114
71497at147545	bctg00000005	1095827	1106883
71497at147545	bctg00000002	2498642	2509412
71497at147545	bctg00000001	978605	989498
68616at147545	bctg00000005	1728496	1739764
11334at147545	bctg00000000	3813173	3861912
77671at147545	bctg00000001	1688167	1699185
33579at147545	bctg00000005	2035217	2048308
33902at147545	bctg00000001	2320453	2332544
107739at147545	bctg00000007	844946	855626
24279at147545	bctg00000004	1050780	1063234
84525at147545	bctg00000001	1183213	1194234
111536at147545	bctg00000001	2577994	2588647
85577at147545	bctg00000003	1234315	1245150
77208at147545	bctg00000000	4039643	4050705
77208at147545	bctg00000006	274733	285425
23466at147545	bctg00000004	2326460	2338790
23466at147545	bctg00000001	2903117	2915090
106226at147545	bctg00000004	768248	779084
106226at147545	bctg00000000	4747425	4772288
99572at147545	bctg00000005	2416990	2427931
175at147545	bctg00000002	3249057	3268130
4998at147545	bctg00000003	1237333	1251796
76766at147545	bctg00000002	884857	896081
73029at147545	bctg00000003	2047530	2058585
73029at147545	bctg00000002	1007388	1018290
73029at147545	bctg00000006	169665	180522
80319at147545	bctg00000004	2235400	2246358
58802at147545	bctg00000000	3740505	3751632
99338at147545	bctg00000006	1469417	1480201
13572at147545	bctg00000002	1684407	1697084
13572at147545	bctg00000004	1738544	1750646
106618at147545	bctg00000004	656686	668910
9584at147545	bctg00000003	1564219	1577452
87719at147545	bctg00000003	1436616	1447698
159at147545	bctg00000005	1258340	1277854
23193at147545	bctg00000008	286209	298613
112169at147545	bctg00000003	2033454	2044165
95632at147545	bctg00000000	3132545	3143383
95632at147545	bctg00000001	3538605	3549210
50848at147545	bctg00000006	562213	573538
59555at147545	bctg00000007	710626	722357
59555at147545	bctg00000003	2736548	2747460
65712at147545	bctg00000000	4143501	4155907
52463at147545	bctg00000006	865514	877750
45769at147545	bctg00000002	789819	802448
45769at147545	bctg00000005	1237627	1248799
110073at147545	bctg00000003	3263263	3274073
49564at147545	bctg00000002	402479	414154
83486at147545	bctg00000004	463481	475053
111628at147545	bctg00000001	1156175	1166776
6861at147545	bctg00000004	2317637	2331293
6861at147545	bctg00000002	2880496	2894034
68456at147545	bctg00000004	634566	648401
68456at147545	bctg00000008	1557508	1568866
4774at147545	bctg00000005	292304	306838
104406at147545	bctg00000001	2038773	2049669
73255at147545	bctg00000005	1425333	1436515
73255at147545	bctg00000003	1611741	1622670
73255at147545	bctg00000008	403347	414135
21801at147545	bctg00000003	704951	716849
88783at147545	bctg00000002	3684873	3696245
88783at147545	bctg00000005	2156116	2167676
43667at147545	bctg00000003	1717427	1729193
70002at147545	bctg00000005	602586	613594
35548at147545	bctg00000000	1009181	1021455
77751at147545	bctg00000003	891112	902543
839at147545	bctg00000003	1866573	1882954
64648at147545	bctg00000002	3035325	3047330
103769at147545	bctg00000002	3111270	3122002
73721at147545	bctg00000000	2764867	2776083
35052at147545	bctg00000006	43665	55473
107558at147545	bctg00000005	2504843	2515457
25616at147545	bctg00000001	1092640	1104556
12998at147545	bctg00000003	3174814	3187736
82180at147545	bctg00000002	886448	899397
99732at147545	bctg00000005	846356	859141
77977at147545	bctg00000000	336644	347797
77977at147545	bctg00000003	2170294	2181141
26965at147545	bctg00000002	3124190	3136729
118289at147545	bctg00000002	1755465	1765749
81527at147545	bctg00000004	2023921	2034814
85258at147545	bctg00000008	626632	637767
110512at147545	bctg00000005	1563785	1574306
50051at147545	bctg00000005	592370	603789
42313at147545	bctg00000000	446281	458283
60971at147545	bctg00000001	3486032	3497767
72273at147545	bctg00000001	1203254	1214444
90018at147545	bctg00000007	828273	839676
119084at147545	bctg00000000	1345961	1356269
66019at147545	bctg00000004	665276	677035
62665at147545	bctg00000007	1039118	1050471
112902at147545	bctg00000000	2028208	2038967
5671at147545	bctg00000003	2345238	2360760
86067at147545	bctg00000005	1457886	1468829
110166at147545	bctg00000004	2453407	2464119
105892at147545	bctg00000004	2703879	2714910
112094at147545	bctg00000005	1916703	1927411
