67627at147545	bctg00000001	3842213	3853301
67627at147545	bctg00000003	2667093	2677836
67627at147545	bctg00000000	3643438	3654393
56718at147545	bctg00000003	1686126	1697529
78260at147545	bctg00000003	3163708	3174619
2379at147545	bctg00000000	4391685	4407501
101957at147545	bctg00000002	2518271	2529101
33447at147545	bctg00000003	1691679	1703442
32954at147545	bctg00000000	2385462	2398256
61510at147545	bctg00000007	1160410	1171628
33798at147545	bctg00000000	1289885	1301109
57227at147545	bctg00000002	2732833	2744223
21438at147545	bctg00000000	723970	735992
75670at147545	bctg00000005	2061576	2073330
122273at147545	bctg00000007	970625	981088
58036at147545	bctg00000007	1613365	1624625
58036at147545	bctg00000002	2538708	2549607
24003at147545	bctg00000004	1569922	1582331
45322at147545	bctg00000002	1929790	1941198
89834at147545	bctg00000002	1832675	1843181
108018at147545	bctg00000004	603441	613740
42918at147545	bctg00000002	891618	903058
34687at147545	bctg00000005	2410051	2422067
60657at147545	bctg00000001	659316	670976
7192at147545	bctg00000004	2735985	2749164
92856at147545	bctg00000002	2547476	2558304
42297at147545	bctg00000002	501485	512895
60609at147545	bctg00000000	2508900	2520375
12783at147545	bctg00000003	2213943	2228543
12783at147545	bctg00000000	3466335	3478476
106063at147545	bctg00000005	2078335	2088907
56463at147545	bctg00000001	3249860	3261598
100855at147545	bctg00000003	3290498	3301269
19883at147545	bctg00000000	2921281	2933214
19883at147545	bctg00000003	2879774	2891675
93975at147545	bctg00000001	1761964	1773152
24656at147545	bctg00000001	2734723	2746753
24656at147545	bctg00000000	1249354	1261282
24656at147545	bctg00000006	862182	873864
67933at147545	bctg00000005	671398	682884
9095at147545	bctg00000001	1435038	1448025
49054at147545	bctg00000000	3478568	3490622
68115at147545	bctg00000000	366774	378958
51679at147545	bctg00000001	931701	943305
37939at147545	bctg00000004	3339111	3350823
4124at147545	bctg00000004	1990226	2003735
108575at147545	bctg00000004	2031808	2042308
52700at147545	bctg00000005	905143	916186
52700at147545	bctg00000004	578641	589534
52700at147545	bctg00000002	1656388	1667164
52977at147545	bctg00000000	4177331	4188949
52977at147545	bctg00000004	1738002	1749352
52977at147545	bctg00000005	238868	266900
5028at147545	bctg00000003	571460	584579
12074at147545	bctg00000001	1939691	1994524
84164at147545	bctg00000001	1921585	1932514
84164at147545	bctg00000000	261663	272364
4334at147545	bctg00000001	1205185	1218449
4334at147545	bctg00000007	375729	388148
45058at147545	bctg00000000	3843061	3855125
107672at147545	bctg00000000	4199115	4209276
65887at147545	bctg00000000	265669	277007
106644at147545	bctg00000007	649098	659406
48904at147545	bctg00000005	3001159	3013750
1622at147545	bctg00000003	2528820	2543861
64300at147545	bctg00000005	2720770	2731868
63327at147545	bctg00000002	745868	757062
69083at147545	bctg00000001	1397705	1408670
65484at147545	bctg00000004	2165208	2176269
105434at147545	bctg00000004	3248515	3259121
41450at147545	bctg00000007	927200	938675
41450at147545	bctg00000000	89411	100579
41450at147545	bctg00000004	2803607	2814734
69541at147545	bctg00000001	1992958	2004505
93688at147545	bctg00000000	3391676	3402257
48403at147545	bctg00000005	1592107	1603679
10508at147545	bctg00000000	2352199	2365405
34263at147545	bctg00000003	2151503	2163241
46213at147545	bctg00000001	1553552	1564869
46213at147545	bctg00000004	3053948	3065118
114019at147545	bctg00000000	2633607	2644002
18140at147545	bctg00000001	2885732	2897342
88382at147545	bctg00000004	2181420	2191874
88382at147545	bctg00000005	115080	125535
88382at147545	bctg00000003	3588807	3599217
92132at147545	bctg00000000	2969318	2980323
14414at147545	bctg00000002	2509898	2521702
64378at147545	bctg00000003	2003711	2015098
70628at147545	bctg00000003	1683010	1694348
70628at147545	bctg00000007	1314329	1325196
96092at147545	bctg00000003	628646	639370
58235at147545	bctg00000001	1508730	1520183
95594at147545	bctg00000004	2672660	2683623
21626at147545	bctg00000003	3140088	3151911
11268at147545	bctg00000001	3619285	3632453
3705at147545	bctg00000000	3733052	3748492
8013at147545	bctg00000001	960618	973272
96558at147545	bctg00000000	997919	1010401
68285at147545	bctg00000005	2984293	2995358
101352at147545	bctg00000004	2642718	2653452
98760at147545	bctg00000005	872302	883000
31153at147545	bctg00000000	916391	928670
39508at147545	bctg00000002	2403056	2414681
7664at147545	bctg00000006	1108417	1121442
7387at147545	bctg00000003	749117	801426
7546at147545	bctg00000001	2135042	2149095
26942at147545	bctg00000000	4286458	4298486
56930at147545	bctg00000005	805190	816442
34502at147545	bctg00000000	4554851	4566926
24930at147545	bctg00000000	4168118	4179960
24930at147545	bctg00000007	927353	938729
24437at147545	bctg00000002	812775	824626
71497at147545	bctg00000000	3700653	3711706
