CM079215.1	607380	607821	47_4.AFUB_046370	0	+	CM079215.1	607380	607821	V6Z88_000231	0	+
CM079215.1	876198	876400	47_4.AFUB_045390	0	+	CM079215.1	875881	876400	V6Z88_000329	0	-
CM079215.1	1522490	1522598	47_4.AFUB_043220	0	-	CM079215.1	1522490	1525794	V6Z88_000535	0	-
CM079215.1	1850405	1851078	47_4.AFUB_042050	0	-	CM079215.1	1850156	1851378	V6Z88_000653	0	+
CM079215.1	1877766	1878051	47_4.AFUB_041960	0	-	CM079215.1	1877674	1879636	V6Z88_000661	0	+
CM079215.1	2059511	2059935	47_4.AFUB_041340	0	-	CM079215.1	2059511	2060440	V6Z88_000728	0	+
CM079215.1	2245931	2245978	47_4.AFUB_040730	0	-	CM079215.1	2245931	2246784	V6Z88_000793	0	+
CM079215.1	2245721	2245769	47_4.AFUB_040730	0	-	CM079215.1	2244202	2245769	V6Z88_000792	0	-
CM079215.1	2419443	2419720	47_4.AFUB_040010	0	-	CM079215.1	2418277	2419720	V6Z88_000864	0	+
CM079215.1	2499286	2499617	47_4.AFUB_039650	0	-	CM079215.1	2499094	2499617	V6Z88_000904	0	+
CM079215.1	2499676	2499715	47_4.AFUB_039650	0	-	CM079215.1	2499676	2501596	V6Z88_000905	0	-
CM079215.1	2539948	2540118	47_4.AFUB_039510	0	-	CM079215.1	2538193	2540118	V6Z88_000917	0	-
CM079215.1	3208406	3208799	47_4.AFUB_037300	0	+	CM079215.1	3205978	3208814	V6Z88_001143	0	-
CM079215.1	3366749	3366935	47_4.AFUB_036730	0	-	CM079215.1	3366667	3370236	V6Z88_001197	0	+
CM079215.1	3662755	3663475	47_4.AFUB_035680	0	-	CM079215.1	3661631	3663475	V6Z88_001300	0	+
CM079215.1	4030870	4030982	47_4.AFUB_034320	0	-	CM079215.1	4029768	4030982	V6Z88_001443	0	+
CM079216.1	218429	218710	47_4.AFUB_087360	0	-	CM079216.1	218429	218710	V6Z88_007503	0	+
CM079216.1	486366	486729	47_4.AFUB_088360	0	-	CM079216.1	486160	486729	V6Z88_007608	0	+
CM079216.1	486997	487152	47_4.AFUB_088360	0	-	CM079216.1	486997	488659	V6Z88_007609	0	+
CM079216.1	801632	801648	47_4.AFUB_089190	0	-	CM079216.1	801632	804856	V6Z88_007692	0	+
CM079216.1	1057314	1057645	47_4.AFUB_090100	0	+	CM079216.1	1057314	1061030	V6Z88_007783	0	+
CM079216.1	1424850	1424963	47_4.AFUB_091280	0	+	CM079216.1	1424850	1427004	V6Z88_007906	0	+
CM079216.1	1497015	1497619	47_4.AFUB_091580	0	-	CM079216.1	1497006	1498737	V6Z88_007935	0	+
CM079216.1	1606580	1607369	47_4.AFUB_092010	0	-	CM079216.1	1606154	1607369	V6Z88_007981	0	+
JBBFMV010000002.1	44606	44973	47_4.AFUB_033600	0	-	JBBFMV010000002.1	44427	44973	V6Z88_001502	0	-
JBBFMV010000002.1	93929	94041	47_4.AFUB_033360	0	-	JBBFMV010000002.1	93929	95299	V6Z88_001528	0	+
JBBFMV010000002.1	415486	416056	47_4.AFUB_032110	0	-	JBBFMV010000002.1	415486	417492	V6Z88_001655	0	+
JBBFMV010000002.1	718083	718426	47_4.AFUB_031010	0	-	JBBFMV010000002.1	716466	718426	V6Z88_001767	0	+
JBBFMV010000002.1	718083	718484	47_4.AFUB_031010	0	-	JBBFMV010000002.1	717982	718484	V6Z88_001768	0	-
JBBFMV010000002.1	767131	767710	47_4.AFUB_030830	0	+	JBBFMV010000002.1	766606	768099	V6Z88_001786	0	+
JBBFMV010000002.1	1165694	1166240	47_4.AFUB_029490	0	-	JBBFMV010000002.1	1165694	1166251	V6Z88_001930	0	-
JBBFMV010000002.1	1496372	1496521	47_4.AFUB_028440	0	-	JBBFMV010000002.1	1496372	1496874	V6Z88_002043	0	-
JBBFMV010000002.1	1709162	1709587	47_4.AFUB_027630	0	-	JBBFMV010000002.1	1706940	1709982	V6Z88_002126	0	+
JBBFMV010000002.1	1808994	1809451	47_4.AFUB_027280	0	-	JBBFMV010000002.1	1808898	1811335	V6Z88_002162	0	+
JBBFMV010000002.1	1947511	1948000	47_4.AFUB_026800	0	+	JBBFMV010000002.1	1947511	1948000	V6Z88_002208	0	-
JBBFMV010000002.1	2012685	2012859	47_4.AFUB_026560	0	-	JBBFMV010000002.1	2009907	2012859	V6Z88_002232	0	-
JBBFMV010000002.1	2059391	2059461	47_4.AFUB_026410	0	+	JBBFMV010000002.1	2057204	2059461	V6Z88_002246	0	-
JBBFMV010000002.1	2254693	2255036	47_4.AFUB_025760	0	-	JBBFMV010000002.1	2254418	2257961	V6Z88_002310	0	+
JBBFMV010000002.1	2377863	2378155	47_4.AFUB_025290	0	-	JBBFMV010000002.1	2377863	2378202	V6Z88_002355	0	+
JBBFMV010000002.1	2522059	2522136	47_4.AFUB_024720	0	-	JBBFMV010000002.1	2522059	2524108	V6Z88_002408	0	+
JBBFMV010000002.1	2551221	2551605	47_4.AFUB_024600	0	-	JBBFMV010000002.1	2550341	2559145	V6Z88_002419	0	+
JBBFMV010000002.1	2672891	2673127	47_4.AFUB_024160	0	-	JBBFMV010000002.1	2670793	2673127	V6Z88_002463	0	+
JBBFMV010000002.1	2789962	2790574	47_4.AFUB_023830	0	-	JBBFMV010000002.1	2789962	2790574	V6Z88_002491	0	+
JBBFMV010000003.1	513810	513914	47_4.AFUB_069860	0	+	JBBFMV010000003.1	510901	513914	V6Z88_002709	0	+
JBBFMV010000003.1	514105	514111	47_4.AFUB_069860	0	+	JBBFMV010000003.1	514105	516216	V6Z88_002710	0	+
JBBFMV010000003.1	1003673	1003788	47_4.AFUB_068150	0	-	JBBFMV010000003.1	1003673	1008116	V6Z88_002879	0	-
JBBFMV010000003.1	1366651	1367469	47_4.AFUB_066890	0	+	JBBFMV010000003.1	1366651	1369607	V6Z88_003001	0	+
JBBFMV010000003.1	1611240	1611408	47_4.AFUB_065960	0	+	JBBFMV010000003.1	1611240	1611642	V6Z88_003092	0	-
JBBFMV010000003.1	2125094	2125380	47_4.AFUB_097980	0	+	JBBFMV010000003.1	2125094	2125463	V6Z88_003247	0	-
JBBFMV010000003.1	2184013	2184368	47_4.AFUB_065030	0	+	JBBFMV010000003.1	2181319	2184368	V6Z88_003271	0	-
JBBFMV010000003.1	2316603	2316648	47_4.AFUB_064550	0	+	JBBFMV010000003.1	2312968	2316648	V6Z88_003323	0	+
JBBFMV010000003.1	2491983	2492116	47_4.AFUB_063880	0	+	JBBFMV010000003.1	2490085	2492116	V6Z88_003389	0	-
JBBFMV010000003.1	2562257	2562497	47_4.AFUB_063660	0	-	JBBFMV010000003.1	2561993	2566935	V6Z88_003408	0	+
JBBFMV010000004.1	575826	575866	47_4.AFUB_074050	0	+	JBBFMV010000004.1	575826	577215	V6Z88_003670	0	+
JBBFMV010000004.1	575635	575646	47_4.AFUB_074050	0	+	JBBFMV010000004.1	573333	575646	V6Z88_003669	0	+
JBBFMV010000004.1	639100	639432	47_4.AFUB_074230	0	+	JBBFMV010000004.1	639100	639657	V6Z88_003689	0	-
JBBFMV010000004.1	1135648	1135945	47_4.AFUB_074900	0	+	JBBFMV010000004.1	1135648	1135963	V6Z88_003838	0	-
JBBFMV010000004.1	1591242	1591365	47_4.AFUB_076680	0	+	JBBFMV010000004.1	1589992	1591365	V6Z88_004004	0	+
JBBFMV010000004.1	1591284	1591840	47_4.AFUB_076680	0	+	JBBFMV010000004.1	1591284	1592136	V6Z88_004005	0	-
JBBFMV010000004.1	1690876	1691000	47_4.AFUB_077110	0	-	JBBFMV010000004.1	1690876	1693074	V6Z88_004045	0	+
JBBFMV010000004.1	1932544	1933196	47_4.AFUB_077930	0	+	JBBFMV010000004.1	1932445	1933654	V6Z88_004127	0	-
JBBFMV010000004.1	2544453	2544733	47_4.AFUB_000640	0	+	JBBFMV010000004.1	2542727	2544733	V6Z88_004345	0	+
JBBFMV010000004.1	2544997	2545022	47_4.AFUB_000640	0	+	JBBFMV010000004.1	2544997	2546590	V6Z88_004346	0	+
JBBFMV010000005.1	78300	78320	47_4.AFUB_062370	0	+	JBBFMV010000005.1	77963	78320	V6Z88_004433	0	-
JBBFMV010000005.1	140536	140746	47_4.AFUB_062070	0	+	JBBFMV010000005.1	138168	140753	V6Z88_004466	0	-
JBBFMV010000005.1	184075	184352	47_4.AFUB_061850	0	+	JBBFMV010000005.1	183223	184352	V6Z88_004487	0	-
JBBFMV010000005.1	391486	391664	47_4.AFUB_060970	0	+	JBBFMV010000005.1	388555	391664	V6Z88_004575	0	-
JBBFMV010000005.1	479195	479372	47_4.AFUB_060690	0	+	JBBFMV010000005.1	479195	481541	V6Z88_004605	0	+
JBBFMV010000005.1	676592	677605	47_4.AFUB_059960	0	+	JBBFMV010000005.1	674815	677799	V6Z88_004681	0	+
JBBFMV010000005.1	677054	677605	47_4.AFUB_059960	0	+	JBBFMV010000005.1	677054	677773	V6Z88_004682	0	-
JBBFMV010000005.1	768976	769030	47_4.AFUB_059610	0	+	JBBFMV010000005.1	768976	772432	V6Z88_004719	0	+
JBBFMV010000005.1	920143	920757	47_4.AFUB_059100	0	+	JBBFMV010000005.1	920143	920862	V6Z88_004771	0	-
JBBFMV010000005.1	1226971	1227037	47_4.AFUB_057980	0	+	JBBFMV010000005.1	1226971	1228460	V6Z88_004884	0	-
JBBFMV010000005.1	1302076	1302441	47_4.AFUB_057620	0	-	JBBFMV010000005.1	1301982	1302441	V6Z88_004919	0	-
JBBFMV010000005.1	1379336	1380441	47_4.AFUB_057240	0	+	JBBFMV010000005.1	1378938	1380441	V6Z88_004958	0	-
JBBFMV010000005.1	1608809	1609140	47_4.AFUB_056390	0	+	JBBFMV010000005.1	1608809	1612015	V6Z88_005043	0	-
JBBFMV010000005.1	1650351	1650385	47_4.AFUB_056290	0	+	JBBFMV010000005.1	1650351	1653391	V6Z88_005052	0	-
JBBFMV010000005.1	1787013	1787409	47_4.AFUB_055810	0	+	JBBFMV010000005.1	1786217	1787409	V6Z88_005103	0	-
JBBFMV010000005.1	1862372	1862621	47_4.AFUB_055520	0	+	JBBFMV010000005.1	1857814	1862640	V6Z88_005130	0	-
JBBFMV010000005.1	2190102	2190900	47_4.AFUB_054420	0	+	JBBFMV010000005.1	2190036	2190900	V6Z88_005243	0	-
JBBFMV010000005.1	2562033	2562435	47_4.AFUB_053190	0	+	JBBFMV010000005.1	2561949	2562435	V6Z88_005366	0	-
JBBFMV010000006.1	166060	166688	47_4.AFUB_016790	0	-	JBBFMV010000006.1	165481	166688	V6Z88_005437	0	+
JBBFMV010000006.1	651332	652871	47_4.AFUB_015160	0	+	JBBFMV010000006.1	651332	654957	V6Z88_005616	0	-
JBBFMV010000006.1	651635	652067	47_4.AFUB_015160	0	+	JBBFMV010000006.1	651635	652067	V6Z88_005615	0	+
JBBFMV010000006.1	902170	902447	47_4.AFUB_014360	0	+	JBBFMV010000006.1	902170	907786	V6Z88_005695	0	+
JBBFMV010000006.1	1091426	1091954	47_4.AFUB_013700	0	-	JBBFMV010000006.1	1091426	1091954	V6Z88_005762	0	+
JBBFMV010000006.1	1244182	1245286	47_4.AFUB_013140	0	-	JBBFMV010000006.1	1244182	1245286	V6Z88_005821	0	+
JBBFMV010000006.1	1626163	1626340	47_4.AFUB_011790	0	-	JBBFMV010000006.1	1620242	1626340	V6Z88_005958	0	+
JBBFMV010000006.1	1862930	1863334	47_4.AFUB_010860	0	-	JBBFMV010000006.1	1862140	1868687	V6Z88_006050	0	+
JBBFMV010000007.1	24166	24682	47_4.AFUB_023350	0	-	JBBFMV010000007.1	23540	25473	V6Z88_006093	0	+
JBBFMV010000007.1	25096	25473	47_4.AFUB_023340	0	-	JBBFMV010000007.1	23540	25473	V6Z88_006093	0	+
JBBFMV010000007.1	26851	28028	47_4.AFUB_023340	0	-	JBBFMV010000007.1	26851	28034	V6Z88_006094	0	+
JBBFMV010000007.1	27737	28028	47_4.AFUB_023340	0	-	JBBFMV010000007.1	27737	30857	V6Z88_006095	0	-
JBBFMV010000007.1	175777	176103	47_4.AFUB_022910	0	-	JBBFMV010000007.1	172112	176507	V6Z88_006139	0	-
JBBFMV010000007.1	575236	575976	47_4.AFUB_021630	0	-	JBBFMV010000007.1	574034	576270	V6Z88_006270	0	-
JBBFMV010000007.1	575493	575976	47_4.AFUB_021630	0	-	JBBFMV010000007.1	575493	577391	V6Z88_006271	0	+
JBBFMV010000007.1	587909	588063	47_4.AFUB_021560	0	-	JBBFMV010000007.1	587909	589623	V6Z88_006277	0	+
JBBFMV010000007.1	591977	592068	47_4.AFUB_021530	0	-	JBBFMV010000007.1	589719	592068	V6Z88_006278	0	-
JBBFMV010000007.1	1217924	1218077	47_4.AFUB_019500	0	+	JBBFMV010000007.1	1217761	1219309	V6Z88_006485	0	-
JBBFMV010000007.1	1239502	1239563	47_4.AFUB_019420	0	-	JBBFMV010000007.1	1239502	1241546	V6Z88_006492	0	+
JBBFMV010000007.1	1478353	1478736	47_4.AFUB_018550	0	-	JBBFMV010000007.1	1478353	1479808	V6Z88_006582	0	+
JBBFMV010000007.1	1804825	1805743	47_4.AFUB_078870	0	-	JBBFMV010000007.1	1803461	1805743	V6Z88_006714	0	-
JBBFMV010000007.1	1853260	1853485	47_4.AFUB_017360	0	+	JBBFMV010000007.1	1853260	1853792	V6Z88_006736	0	+
JBBFMV010000008.1	598726	598930	47_4.AFUB_005950	0	-	JBBFMV010000008.1	598170	599357	V6Z88_006974	0	+
JBBFMV010000008.1	655476	655740	47_4.AFUB_005750	0	-	JBBFMV010000008.1	655414	657434	V6Z88_006994	0	+
JBBFMV010000008.1	750563	751133	47_4.AFUB_005440	0	+	JBBFMV010000008.1	749241	751201	V6Z88_007024	0	-
