CM079222.1	45729	46096	47_10.AFUB_033600	0	-	CM079222.1	45550	46096	V6Z79_000017	0	-
CM079222.1	95219	95321	47_10.AFUB_033360	0	-	CM079222.1	95219	96596	V6Z79_000042	0	+
CM079222.1	418872	419442	47_10.AFUB_032110	0	-	CM079222.1	418872	420900	V6Z79_000167	0	+
CM079222.1	490109	490608	47_10.AFUB_031900	0	-	CM079222.1	487033	492750	V6Z79_000188	0	+
CM079222.1	770544	771136	47_10.AFUB_030830	0	+	CM079222.1	769997	771525	V6Z79_000295	0	+
CM079222.1	1167260	1167806	47_10.AFUB_029490	0	-	CM079222.1	1167260	1167817	V6Z79_000435	0	-
CM079222.1	1705651	1706110	47_10.AFUB_027650	0	-	CM079222.1	1703253	1706191	V6Z79_000629	0	-
CM079222.1	1710668	1711093	47_10.AFUB_027630	0	-	CM079222.1	1708477	1711517	V6Z79_000630	0	+
CM079222.1	1810498	1810953	47_10.AFUB_027280	0	-	CM079222.1	1810498	1812965	V6Z79_000666	0	+
CM079222.1	1946961	1947450	47_10.AFUB_026800	0	+	CM079222.1	1946961	1947450	V6Z79_000711	0	-
CM079222.1	2012137	2012295	47_10.AFUB_026560	0	-	CM079222.1	2009377	2012295	V6Z79_000733	0	-
CM079222.1	2058879	2058925	47_10.AFUB_026410	0	+	CM079222.1	2056697	2058925	V6Z79_000746	0	-
CM079222.1	2275519	2275862	47_10.AFUB_025760	0	-	CM079222.1	2275234	2278804	V6Z79_000817	0	+
CM079222.1	2398674	2398966	47_10.AFUB_025290	0	-	CM079222.1	2398674	2399013	V6Z79_000862	0	+
CM079222.1	2572009	2572393	47_10.AFUB_024600	0	-	CM079222.1	2571899	2579938	V6Z79_000925	0	+
CM079222.1	2704999	2705555	47_10.AFUB_024119	0	-	CM079222.1	2704999	2708288	V6Z79_000973	0	+
CM079222.1	2802785	2802936	47_10.AFUB_023880	0	-	CM079222.1	2800415	2802936	V6Z79_000990	0	-
CM079222.1	2810742	2811354	47_10.AFUB_023830	0	-	CM079222.1	2810742	2811354	V6Z79_000995	0	+
CM079222.1	3016756	3017272	47_10.AFUB_023350	0	-	CM079222.1	3016152	3018064	V6Z79_001038	0	+
CM079222.1	3017686	3018064	47_10.AFUB_023340	0	-	CM079222.1	3016152	3018064	V6Z79_001038	0	+
CM079222.1	3019441	3020618	47_10.AFUB_023340	0	-	CM079222.1	3019441	3020624	V6Z79_001039	0	+
CM079222.1	3168442	3168756	47_10.AFUB_022910	0	-	CM079222.1	3164787	3168756	V6Z79_001083	0	-
CM079222.1	3566447	3566935	47_10.AFUB_021630	0	-	CM079222.1	3566447	3568333	V6Z79_001214	0	+
CM079222.1	3578900	3579001	47_10.AFUB_021560	0	-	CM079222.1	3578900	3580578	V6Z79_001220	0	+
CM079222.1	3583244	3583284	47_10.AFUB_021530	0	-	CM079222.1	3583244	3585997	V6Z79_001222	0	+
CM079222.1	4143440	4143593	47_10.AFUB_020010	0	-	CM079222.1	4143440	4144606	V6Z79_001402	0	+
CM079222.1	4290643	4290796	47_10.AFUB_019500	0	+	CM079222.1	4290499	4291907	V6Z79_001457	0	-
CM079222.1	4312223	4312287	47_10.AFUB_019420	0	-	CM079222.1	4312223	4314270	V6Z79_001464	0	+
CM079222.1	4549129	4549514	47_10.AFUB_018550	0	-	CM079222.1	4549129	4552440	V6Z79_001558	0	+
CM079222.1	4840927	4841152	47_10.AFUB_017360	0	+	CM079222.1	4840927	4841433	V6Z79_001676	0	+
CM079223.1	485199	485930	47_10.AFUB_035680	0	+	CM079223.1	485199	487054	V6Z79_003501	0	-
CM079223.1	558503	558505	47_10.AFUB_036010	0	+	CM079223.1	556490	558505	V6Z79_010289	0	-
CM079223.1	781750	781936	47_10.AFUB_036730	0	+	CM079223.1	778482	782006	V6Z79_003605	0	-
CM079223.1	887608	887635	47_10.AFUB_037090	0	-	CM079223.1	887608	889111	V6Z79_003640	0	+
CM079223.1	937837	938230	47_10.AFUB_037300	0	-	CM079223.1	937837	940691	V6Z79_003659	0	+
CM079223.1	1611287	1611458	47_10.AFUB_039510	0	+	CM079223.1	1611287	1613218	V6Z79_003886	0	+
CM079223.1	1651709	1651721	47_10.AFUB_039650	0	+	CM079223.1	1649828	1651721	V6Z79_003898	0	+
CM079223.1	1652009	1652138	47_10.AFUB_039650	0	+	CM079223.1	1652009	1652330	V6Z79_003899	0	-
CM079223.1	1739607	1739883	47_10.AFUB_040010	0	+	CM079223.1	1739607	1740977	V6Z79_003939	0	-
CM079223.1	1913607	1913640	47_10.AFUB_040730	0	+	CM079223.1	1913607	1915175	V6Z79_004010	0	+
CM079223.1	2099382	2099786	47_10.AFUB_041340	0	+	CM079223.1	2098877	2099786	V6Z79_004074	0	-
CM079223.1	2281283	2281568	47_10.AFUB_041960	0	+	CM079223.1	2279698	2281660	V6Z79_004141	0	-
CM079223.1	2308255	2308928	47_10.AFUB_042050	0	+	CM079223.1	2307451	2309177	V6Z79_004149	0	-
CM079223.1	2636616	2636722	47_10.AFUB_043220	0	+	CM079223.1	2633423	2636722	V6Z79_004268	0	+
CM079223.1	3284343	3284545	47_10.AFUB_045390	0	-	CM079223.1	3284343	3284862	V6Z79_004464	0	+
CM079223.1	3597309	3597750	47_10.AFUB_046370	0	-	CM079223.1	3597309	3597750	V6Z79_004572	0	-
CM079224.1	43583	43699	47_10.AFUB_062370	0	+	CM079224.1	41445	43699	V6Z79_004814	0	-
CM079224.1	106187	106397	47_10.AFUB_062070	0	+	CM079224.1	104183	106415	V6Z79_004847	0	-
CM079224.1	147671	148092	47_10.AFUB_061850	0	+	CM079224.1	146853	148092	V6Z79_004868	0	-
CM079224.1	355068	355222	47_10.AFUB_060970	0	+	CM079224.1	352192	355222	V6Z79_004954	0	-
CM079224.1	640641	641192	47_10.AFUB_059960	0	+	CM079224.1	640641	641375	V6Z79_005059	0	-
CM079224.1	640179	641192	47_10.AFUB_059960	0	+	CM079224.1	638401	641375	V6Z79_005058	0	+
