CM079234.1	380870	381110	ATCC_42202.AFUB_070560	0	-	CM079234.1	378370	381149	V6Z92_003698	0	+
CM079234.1	473771	474340	ATCC_42202.AFUB_002600	0	+	CM079234.1	473004	474405	V6Z92_003728	0	-
CM079234.1	663989	664263	ATCC_42202.AFUB_003340	0	-	CM079234.1	662103	664299	V6Z92_003798	0	-
CM079234.1	978080	978766	ATCC_42202.AFUB_004410	0	-	CM079234.1	976610	978766	V6Z92_003904	0	+
CM079234.1	1015864	1016152	ATCC_42202.AFUB_004550	0	+	CM079234.1	1015864	1016791	V6Z92_003920	0	-
CM079234.1	1157957	1158042	ATCC_42202.AFUB_005080	0	+	CM079234.1	1157957	1160670	V6Z92_003971	0	+
CM079234.1	1266813	1267383	ATCC_42202.AFUB_005440	0	-	CM079234.1	1266740	1268703	V6Z92_004007	0	+
CM079234.1	1362175	1362271	ATCC_42202.AFUB_005750	0	+	CM079234.1	1360746	1362271	V6Z92_004037	0	-
CM079234.1	1418965	1419169	ATCC_42202.AFUB_005950	0	+	CM079234.1	1418538	1419786	V6Z92_004057	0	-
CM079234.1	2118283	2121620	ATCC_42202.AFUB_008310	0	-	CM079234.1	2117022	2121620	V6Z92_004304	0	-
CM079234.1	2156978	2157741	ATCC_42202.AFUB_008450	0	+	CM079234.1	2156978	2157741	V6Z92_004320	0	+
CM079234.1	2845124	2845528	ATCC_42202.AFUB_010860	0	+	CM079234.1	2840490	2846317	V6Z92_004559	0	-
CM079234.1	2950715	2950886	ATCC_42202.AFUB_011290	0	-	CM079234.1	2950531	2952437	V6Z92_004604	0	-
CM079234.1	3084113	3084272	ATCC_42202.AFUB_011790	0	+	CM079234.1	3084113	3090211	V6Z92_004654	0	-
CM079234.1	3471031	3472116	ATCC_42202.AFUB_013140	0	+	CM079234.1	3471031	3472116	V6Z92_004786	0	-
CM079234.1	3624343	3624871	ATCC_42202.AFUB_013700	0	+	CM079234.1	3624343	3624871	V6Z92_004845	0	-
CM079234.1	3815821	3816105	ATCC_42202.AFUB_014360	0	-	CM079234.1	3810486	3816105	V6Z92_004912	0	-
CM079234.1	4067000	4068538	ATCC_42202.AFUB_015160	0	-	CM079234.1	4064853	4068538	V6Z92_004990	0	+
CM079234.1	4067804	4068236	ATCC_42202.AFUB_015160	0	-	CM079234.1	4067804	4068236	V6Z92_004991	0	-
CM079234.1	4551315	4551943	ATCC_42202.AFUB_016790	0	+	CM079234.1	4551315	4552508	V6Z92_005168	0	-
CM079235.1	34779	35041	ATCC_42202.AFUB_017270	0	+	CM079235.1	34779	35041	V6Z92_001894	0	+
CM079235.1	56375	56593	ATCC_42202.AFUB_017360	0	-	CM079235.1	56091	56593	V6Z92_001904	0	-
CM079235.1	56868	56900	ATCC_42202.AFUB_017360	0	-	CM079235.1	56868	58964	V6Z92_001905	0	+
CM079235.1	319872	319963	ATCC_42202.AFUB_018420	0	-	CM079235.1	318415	319963	V6Z92_002013	0	+
CM079235.1	344739	345112	ATCC_42202.AFUB_018550	0	+	CM079235.1	343667	345112	V6Z92_002025	0	-
CM079235.1	579870	579950	ATCC_42202.AFUB_019420	0	+	CM079235.1	577887	579950	V6Z92_002116	0	-
CM079235.1	601364	601517	ATCC_42202.AFUB_019500	0	-	CM079235.1	600193	601738	V6Z92_002123	0	+
CM079235.1	748532	749070	ATCC_42202.AFUB_020010	0	+	CM079235.1	747518	749284	V6Z92_002176	0	-
CM079235.1	1229214	1229318	ATCC_42202.AFUB_021530	0	+	CM079235.1	1229214	1231608	V6Z92_002327	0	+
CM079235.1	1228946	1229112	ATCC_42202.AFUB_021530	0	+	CM079235.1	1226401	1229112	V6Z92_002326	0	-
CM079235.1	1233230	1233404	ATCC_42202.AFUB_021560	0	+	CM079235.1	1231613	1233404	V6Z92_002328	0	-
CM079235.1	1245333	1245844	ATCC_42202.AFUB_021630	0	+	CM079235.1	1243911	1245844	V6Z92_002334	0	-
CM079235.1	1643360	1643558	ATCC_42202.AFUB_022910	0	+	CM079235.1	1643360	1647221	V6Z92_002467	0	+
CM079235.1	1805538	1805829	ATCC_42202.AFUB_023340	0	+	CM079235.1	1802712	1805829	V6Z92_002510	0	+
CM079235.1	1805538	1806715	ATCC_42202.AFUB_023340	0	+	CM079235.1	1805532	1806715	V6Z92_002511	0	-
CM079235.1	1808025	1808470	ATCC_42202.AFUB_023340	0	+	CM079235.1	1808025	1810035	V6Z92_002512	0	-
CM079235.1	1808884	1809400	ATCC_42202.AFUB_023350	0	+	CM079235.1	1808025	1810035	V6Z92_002512	0	-
CM079235.1	1996746	1997358	ATCC_42202.AFUB_023830	0	+	CM079235.1	1996746	1997358	V6Z92_002557	0	-
CM079235.1	2005148	2005315	ATCC_42202.AFUB_023880	0	+	CM079235.1	2005148	2007688	V6Z92_002562	0	+
CM079235.1	2235494	2235878	ATCC_42202.AFUB_024600	0	+	CM079235.1	2227964	2235999	V6Z92_002629	0	-
CM079235.1	2264952	2265073	ATCC_42202.AFUB_024720	0	+	CM079235.1	2262980	2265073	V6Z92_002641	0	-
CM079235.1	2409532	2409919	ATCC_42202.AFUB_025290	0	+	CM079235.1	2409290	2409919	V6Z92_002695	0	-
CM079235.1	2454929	2455232	ATCC_42202.AFUB_025460	0	+	CM079235.1	2454929	2455740	V6Z92_002713	0	-
